trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1623,False,"{'a': 0.5, 'e': 0.0981137673636859}",30,17,13.20188543067998,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1624,False,"{'a': 0.5, 'e': 0.09713262969004904}",20,13,1.2566240667809154,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1625,False,"{'a': 0.5, 'e': 0.09713262969004904}",20,15,13.517517439551566,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.5, 'e': 0.09713262969004904}",20,13,11.468946092975699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.5, 'e': 0.09713262969004904}",20,12,5.454155990787102,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1628,False,"{'a': 0.5, 'e': 0.09713262969004904}",25,15,20.002291690822197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.5, 'e': 0.09713262969004904}",35,4,35.54548142182846,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 0}",1
1630,False,"{'a': 0.5, 'e': 0.09713262969004904}",25,0,16.48051659336464,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1631,False,"{'a': 0.5, 'e': 0.09616130339314856}",20,12,13.922042955211797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.5, 'e': 0.09616130339314856}",20,8,16.09201616170902,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.5, 'e': 0.09616130339314856}",30,7,3.99223204809161,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1634,False,"{'a': 0.5, 'e': 0.09616130339314856}",25,18,12.791311021904027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.5, 'e': 0.09616130339314856}",20,13,13.104759768456262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.5, 'e': 0.09616130339314856}",25,19,12.779830748444915,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.5, 'e': 0.09616130339314856}",30,19,12.40451971354069,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1638,False,"{'a': 0.5, 'e': 0.09519969035921708}",30,8,44.76515074850073,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,8,3.009102216622056,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1640,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,6,24.599847447534113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,15,8.054031483112269,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,3,29.2442492372087,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,13,14.996574105997599,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.5, 'e': 0.09519969035921708}",25,17,12.157369630380838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,4,5.152090717752683,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1646,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,12,-23.031566189269032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1647,False,"{'a': 0.5, 'e': 0.0942476934556249}",30,19,21.80731623889276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.5, 'e': 0.0942476934556249}",25,3,34.17854802781503,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,8,10.239575197698255,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1650,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,8,24.310258758669725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,0,33.676293916546605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1652,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,12,-0.691760417526539,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1653,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,8,22.750747246557438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.5, 'e': 0.09330521652106866}",30,14,14.316392014116541,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1655,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,16,8.454079537579616,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.5, 'e': 0.09330521652106866}",25,2,14.940280654635313,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1657,False,"{'a': 0.5, 'e': 0.09330521652106866}",25,12,12.447140659889362,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1658,False,"{'a': 0.5, 'e': 0.09330521652106866}",25,15,20.15585413083532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.5, 'e': 0.09237216435585796}",30,19,18.905300094983243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.5, 'e': 0.09237216435585796}",30,14,9.353788607756165,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1661,False,"{'a': 0.5, 'e': 0.09237216435585796}",20,14,-1.436777667004474,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1662,False,"{'a': 0.5, 'e': 0.09237216435585796}",30,13,30.203958967824658,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.5, 'e': 0.09237216435585796}",20,0,33.8324701569327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1664,False,"{'a': 0.5, 'e': 0.09237216435585796}",25,11,29.546506108613766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.5, 'e': 0.09237216435585796}",25,8,7.655473444904905,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1666,False,"{'a': 0.5, 'e': 0.09144844271229938}",25,7,31.778698607963502,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.5, 'e': 0.09144844271229938}",30,8,40.27158491846973,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.5, 'e': 0.09144844271229938}",25,14,9.65849398070325,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1669,False,"{'a': 0.5, 'e': 0.09144844271229938}",25,14,19.540737948683738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.5, 'e': 0.09144844271229938}",20,10,17.90365444291641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.5, 'e': 0.09144844271229938}",25,11,23.3402434061086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.5, 'e': 0.09144844271229938}",20,14,11.891369869147626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,18,12.260176233949267,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,18,13.317230625039251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,15,21.39801390434221,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,7,31.533812530255183,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,20,9.073295629601175,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,10,-28.68717965715032,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1679,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,12,-1.6186611101419326,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1680,False,"{'a': 0.5, 'e': 0.08962861870232462}",30,0,33.7994216749721,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.5, 'e': 0.08962861870232462}",30,15,23.927691543625144,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.5, 'e': 0.08962861870232462}",35,27,11.240846475636612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.5, 'e': 0.08962861870232462}",20,12,15.958585247669605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.5, 'e': 0.08962861870232462}",25,12,22.249637403920126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.5, 'e': 0.08962861870232462}",30,17,10.746604915075418,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.5, 'e': 0.08962861870232462}",25,9,25.9964656891315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.5, 'e': 0.08873233251530138}",25,18,-35.07967383397201,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1688,False,"{'a': 0.5, 'e': 0.08873233251530138}",35,18,16.4226862570818,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.5, 'e': 0.08873233251530138}",25,2,42.77517460045084,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.5, 'e': 0.08873233251530138}",30,13,-1.4964193403857073,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1691,False,"{'a': 0.5, 'e': 0.08873233251530138}",20,14,10.542008235702358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.5, 'e': 0.08873233251530138}",25,15,21.167649378208985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.5, 'e': 0.08873233251530138}",20,0,8.134947934787101,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1694,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,8,21.966881130578344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,14,0.1978584371305434,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1696,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,15,9.422238664529345,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.5, 'e': 0.08784500919014836}",25,15,20.710419917379596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.5, 'e': 0.08784500919014836}",25,7,27.03711173442778,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,10,-6.745378576189697,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1700,False,"{'a': 0.5, 'e': 0.08784500919014836}",25,14,10.291542965329938,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1701,False,"{'a': 0.5, 'e': 0.08696655909824688}",20,15,8.187396618179962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.5, 'e': 0.08696655909824688}",25,16,6.214255770802794,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.5, 'e': 0.08696655909824688}",20,0,6.574373322058147,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1704,False,"{'a': 0.5, 'e': 0.08696655909824688}",25,18,12.113025051669286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.5, 'e': 0.08696655909824688}",25,6,17.86015577357817,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1706,False,"{'a': 0.5, 'e': 0.08696655909824688}",20,7,-31.994461232961836,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1707,False,"{'a': 0.5, 'e': 0.08696655909824688}",35,15,18.295666169642878,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,10,27.130843838862603,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.5, 'e': 0.0860968935072644}",30,16,24.178794695465847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.5, 'e': 0.0860968935072644}",20,10,19.396548750012517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.5, 'e': 0.0860968935072644}",30,14,10.363796541278912,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1712,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,9,25.00997885019357,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,12,19.443761233658858,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,8,33.12664633709568,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,13,12.964408806975978,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,10,15.89539090883103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,16,8.309020883729023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,6,-18.355818791522402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1719,False,"{'a': 0.5, 'e': 0.08523592457219176}",25,17,14.073688274512639,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.5, 'e': 0.08523592457219176}",25,13,9.097566303320843,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1721,False,"{'a': 0.5, 'e': 0.08523592457219176}",25,13,21.500916076049716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.5, 'e': 0.08438356532646984}",30,17,25.86899133211458,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,6,27.824694190529875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,6,23.73103800104648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,12,13.572503520997964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,10,19.090714485906208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,3,12.369255003258193,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1728,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,13,14.727312927837398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.5, 'e': 0.08353972967320515}",20,8,10.382903501531429,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1730,False,"{'a': 0.5, 'e': 0.08353972967320515}",25,11,-51.12077574937801,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1731,False,"{'a': 0.5, 'e': 0.08353972967320515}",25,16,13.486714124004457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.5, 'e': 0.08353972967320515}",30,12,31.416508062501276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.5, 'e': 0.08353972967320515}",20,13,6.851157817576457,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.5, 'e': 0.08353972967320515}",20,9,16.491988193405177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.5, 'e': 0.08353972967320515}",20,13,12.346227853693346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.5, 'e': 0.0827043323764731}",25,3,-0.32878719766318465,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1737,False,"{'a': 0.5, 'e': 0.0827043323764731}",20,13,12.098190091660847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.5, 'e': 0.0827043323764731}",25,13,12.1654381436544,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1739,False,"{'a': 0.5, 'e': 0.0827043323764731}",20,1,25.476905794039368,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.5, 'e': 0.0827043323764731}",20,12,13.892260550970855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.5, 'e': 0.0827043323764731}",35,22,26.416536452857027,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.5, 'e': 0.0827043323764731}",25,9,15.268823922786908,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1743,False,"{'a': 0.5, 'e': 0.08187728905270836}",25,16,4.701167382495267,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1744,False,"{'a': 0.5, 'e': 0.08187728905270836}",30,12,24.79456331799943,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.5, 'e': 0.08187728905270836}",20,10,17.10688969527379,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.5, 'e': 0.08187728905270836}",30,13,-25.50069265020222,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1747,False,"{'a': 0.5, 'e': 0.08187728905270836}",25,14,23.11988545035356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.5, 'e': 0.08187728905270836}",20,0,29.336152911811915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1749,False,"{'a': 0.5, 'e': 0.08187728905270836}",25,8,29.198598904093906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,6,24.815339027178126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,9,20.581218304378705,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,7,20.849730595689937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.5, 'e': 0.08105851616218128}",25,15,18.558215474353382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.5, 'e': 0.08105851616218128}",25,19,13.048196050128109,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,5,6.563743445720412,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1756,False,"{'a': 0.5, 'e': 0.08105851616218128}",25,12,15.360364222801746,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,15,5.036191504609336,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.5, 'e': 0.08024793100055946}",25,13,10.388272547619852,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,4,13.26528195868079,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1760,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,13,16.86347587978582,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,1,9.155629420315947,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1762,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,12,14.04294421990861,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 0.08024793100055946}",25,12,15.514389995533477,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,13,-9.296835685199326,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,8,22.74063903832835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,9,18.36796315872459,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,11,14.474440745039558,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,5,26.86033842592432,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.5, 'e': 0.07944545169055386}",25,13,9.285187027883774,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1770,False,"{'a': 0.5, 'e': 0.07944545169055386}",20,16,8.59499745534084,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.5, 'e': 0.07865099717364833}",25,12,24.147594598668118,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,13,13.482191906825808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.5, 'e': 0.07865099717364833}",25,17,16.661721472806132,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,8,10.609325556970127,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1775,False,"{'a': 0.5, 'e': 0.07865099717364833}",25,15,20.342033281334626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,10,15.520618094185389,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,0,21.494171054719796,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1778,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,12,16.083960635712135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.5, 'e': 0.07786448720191184}",25,0,16.660184621091837,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1780,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,1,24.102513310987288,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,4,20.053956958333277,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.5, 'e': 0.07786448720191184}",30,15,12.20089957890151,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1783,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,3,-15.477378538398,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1784,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,9,17.53445701549136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.5, 'e': 0.07708584232989273}",35,18,32.12754365384196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.5, 'e': 0.07708584232989273}",20,3,31.537311391773063,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.5, 'e': 0.07708584232989273}",20,15,9.112957410479734,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.5, 'e': 0.07708584232989273}",25,10,17.730102472838436,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.5, 'e': 0.07708584232989273}",30,16,27.73402542506202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.5, 'e': 0.07708584232989273}",35,17,11.821009392302289,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1791,False,"{'a': 0.5, 'e': 0.07708584232989273}",25,0,-12.466939737825252,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1792,False,"{'a': 0.5, 'e': 0.0763149839065938}",30,15,30.784879803421788,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,12,3.3108459460953097,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1794,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,9,18.50387067213517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,0,29.33502740573934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1796,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,8,-20.09842812116612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1797,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,8,-0.41043804670110573,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1798,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,12,12.770647776679855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.5, 'e': 0.07555183406752786}",20,13,11.540100872500233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.5, 'e': 0.07555183406752786}",20,7,-17.12806836904618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1801,False,"{'a': 0.5, 'e': 0.07555183406752786}",20,8,21.848382470848083,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.5, 'e': 0.07555183406752786}",35,16,30.499649032231094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.5, 'e': 0.07555183406752786}",25,11,28.28183464977893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.5, 'e': 0.07555183406752786}",25,15,5.12976881882728,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1805,False,"{'a': 0.5, 'e': 0.07555183406752786}",20,6,-27.734253111981058,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
